timewindow,port,external_ips,new_external_ips,num_conns,internal_ips,min_duration,max_duration,mean_duration,variance_duration,min_orig_bytes,max_orig_bytes,mean_orig_bytes,variance_orig_bytes,min_resp_bytes,max_resp_bytes,mean_resp_bytes,variance_resp_bytes,min_orig_pkts,max_orig_pkts,mean_orig_pkts,variance_orig_pkts,min_resp_pkts,max_resp_pkts,mean_resp_pkts,variance_resp_pkts,S0_count,S1_count,SF_count,REJ_count,S2_count,S3_count,RSTO_count,RSTR_count,RSTOS0_count,RSTRH_count,SH_count,SHR_count,OTH_count,failed_conn_count,zero_resp_bytes_count,label
548,80,45,3,92,33,1.5e-05,250.012366,17.279493253012046,2494.284982708225,0.0,7737.0,525.6144578313254,1042552.3573813325,0.0,1004839526.0,12126569.108433735,1.2018039189130354e+16,0.0,161.0,13.293478260869565,352.8595226843102,0.0,292.0,17.48913043478261,1092.0542296786386,4,0,68,0,0,0,10,2,0,0,0,0,8,24,12,False
548,443,13,1,20,10,0.213745,324.021956,58.80122245,8508.528754231686,123.0,6173.0,1643.1,2890299.4899999998,0.0,19364.0,4558.9,34586529.79,7.0,23.0,12.4,27.84,5.0,24.0,11.2,27.66,0,0,14,0,0,0,3,3,0,0,0,0,0,6,1,False
549,22,2,0,9,9,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2222222222222222,0.3950617283950617,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,False
549,80,41,7,105,31,7.8e-05,194.188946,10.765817247311828,773.8310450453031,0.0,4395.0,535.741935483871,536943.7828650711,0.0,2457498.0,85998.30107526881,107122702757.7158,0.0,947.0,37.4,16909.211428571423,0.0,1711.0,60.91428571428571,53998.63074829933,4,0,82,0,0,1,9,0,0,1,0,0,8,23,12,False
549,443,10,0,13,9,0.269391,123.322828,35.41747261538462,2436.609005887263,554.0,2513.0,1256.7692307692307,420886.023668639,514.0,40596.0,9356.615384615385,99175575.92899407,9.0,26.0,12.692307692307692,23.90532544378698,6.0,40.0,13.23076923076923,71.40828402366864,0,0,9,0,0,0,4,0,0,0,0,0,0,4,0,False
550,22,1,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,False
550,80,73,11,156,29,0.000471,2250.269163,32.57573093793104,35233.069623133866,0.0,16681.0,1016.8689655172413,5553072.210416174,0.0,266685.0,16410.66896551724,915348724.428347,0.0,177.0,12.256410256410257,304.6393819855358,0.0,191.0,15.76923076923077,641.6134122287967,8,3,88,0,0,0,43,7,0,0,0,0,7,65,19,False
550,443,17,4,20,12,0.144619,447.024244,48.62829574999999,9189.715190606226,0.0,127266.0,7407.4,758729587.2400001,0.0,187615.0,17331.75,1628858110.4875002,1.0,99.0,20.2,736.16,0.0,137.0,19.8,830.56,1,2,8,0,0,0,7,1,1,0,0,0,0,10,5,False
551,22,3,0,8,8,0.255555,0.950119,0.6028370000000001,0.12060478752399999,104.0,1264.0,684.0,336400.0,104.0,2256.0,1180.0,1157776.0,0.0,7.0,1.25,5.6875,0.0,7.0,1.125,5.359374999999999,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,False
551,80,39,2,105,25,6.9e-05,233.636662,9.340561052631578,776.0770674967674,0.0,14703.0,626.9684210526316,2734683.609529086,0.0,3184831.0,59698.6,105813583097.62944,0.0,1526.0,29.495238095238093,21844.45950113379,0.0,2401.0,43.48571428571429,54337.22122448981,9,0,78,1,0,2,7,4,1,0,0,0,3,27,14,False
551,443,15,3,19,10,0.000175,496.979128,67.6749075882353,16981.046868656405,0.0,6005.0,1199.5294117647059,2603978.719723183,0.0,44567.0,6457.411764705882,120597317.53633216,1.0,45.0,11.105263157894736,125.67313019390582,0.0,58.0,11.31578947368421,209.2686980609418,4,2,9,0,0,0,3,0,0,0,0,0,1,8,4,False
552,22,1,0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,False
552,80,38,2,84,28,0.004562,323.131129,27.175614581081078,3934.195128704732,0.0,5002.0,806.9459459459459,1615057.8349159972,0.0,517330.0,35770.82432432433,5233538587.090761,0.0,233.0,19.071428571428573,982.4234693877552,0.0,390.0,26.833333333333332,2590.138888888889,5,0,65,0,0,0,5,0,1,0,0,2,6,19,9,False
552,443,7,0,8,5,0.592038,240.053641,46.6005665,5693.877644089127,0.0,3401.0,1195.375,1064589.7343750002,0.0,15185.0,6894.75,33097507.4375,5.0,20.0,13.0,22.0,4.0,24.0,12.375,37.984375,0,0,6,0,0,0,2,0,0,0,0,0,0,2,1,False
553,22,2,0,3,3,3602.00747,3602.00747,3602.00747,0.0,7832.0,7832.0,7832.0,0.0,103908.0,103908.0,103908.0,0.0,0.0,309.0,103.0,21218.0,0.0,320.0,106.66666666666667,22755.55555555555,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,False
553,80,51,1,112,27,6.9e-05,451.907819,28.87659966336634,4204.67085252052,0.0,7191.0,862.3069306930693,2261813.8958925596,0.0,82181.0,17154.227722772277,372415832.84913236,0.0,34.0,11.294642857142858,74.67211415816327,0.0,65.0,15.0625,201.80859374999994,4,1,73,0,0,0,25,0,0,0,0,2,7,38,13,False
553,443,13,1,24,10,0.232398,273.361255,91.904819875,11528.615654093826,112.0,19032.0,1563.4583333333333,13584243.664930554,145.0,19813.0,3625.4166666666665,25675914.159722216,7.0,51.0,14.208333333333334,108.49826388888886,6.0,45.0,13.666666666666666,105.80555555555554,0,0,16,0,0,0,7,1,0,0,0,0,0,8,0,False
554,22,2,0,7,7,1.1e-05,1.1e-05,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.4897959183673469,0,0,0,0,0,0,0,0,0,1,0,0,6,7,1,False
554,80,46,1,115,25,1.4e-05,122.161808,11.354034775700931,571.3987747653947,0.0,6320.0,562.626168224299,937479.5798759715,0.0,4636065.0,76112.8785046729,205550182359.24698,0.0,1857.0,33.91304347826087,30723.01852551983,0.0,3070.0,52.80869565217391,84710.43296786389,6,1,91,0,0,0,13,0,2,0,0,0,2,23,13,False
554,443,10,1,12,9,0.269925,156.13756,45.084963416666675,2583.0701209208496,0.0,2481.0,856.0833333333334,370035.0763888889,0.0,145985.0,21706.666666666668,1553543203.8888888,1.0,27.0,14.416666666666666,64.90972222222223,5.0,111.0,22.083333333333332,798.2430555555557,0,1,7,0,0,0,3,0,0,0,0,0,1,4,1,False
555,22,1,0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,False
555,80,51,3,122,28,1.1e-05,631.59591,58.20247463963964,11222.662370507562,0.0,30633.0,1107.2702702702702,10538634.990017045,0.0,361449.0,25921.46846846847,3109250709.762519,0.0,171.0,12.48360655737705,297.6759607632358,0.0,257.0,20.811475409836067,1500.874294544478,4,1,102,0,0,0,5,0,0,0,0,1,9,19,10,False
555,443,14,1,24,8,0.08644,468.82796,38.69983295833333,9541.221972706857,114.0,5983.0,1588.4166666666667,1902572.0763888888,138.0,40596.0,6230.958333333333,72614324.03993055,5.0,64.0,13.583333333333334,129.65972222222223,4.0,62.0,14.166666666666666,144.80555555555554,0,0,22,0,0,0,2,0,0,0,0,0,0,2,0,False
556,22,1,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,False
556,80,38,2,64,23,0.000124,72.459428,6.4759856,251.01920101146172,0.0,1292.0,238.14545454545456,49283.942479338846,0.0,1929270.0,47820.6,65980105006.385475,0.0,708.0,19.46875,7585.749023437499,0.0,1341.0,31.90625,27417.709960937507,2,0,46,0,0,0,7,0,1,0,0,0,8,18,12,False
556,443,13,0,13,10,1.5e-05,296.011317,81.11727607692306,10063.58592486347,0.0,6566.0,1996.3846153846155,4279549.621301775,1.0,95026.0,13425.307692307691,591416712.9822483,1.0,131.0,23.23076923076923,1022.1775147928995,1.0,140.0,27.0,1495.5384615384614,0,0,8,0,0,0,4,0,0,0,0,0,1,5,0,False
557,22,2,0,8,8,18.938126,18.938126,18.938126,0.0,628.0,628.0,628.0,0.0,804.0,804.0,804.0,0.0,0.0,7.0,0.875,5.359375,0.0,12.0,1.5,15.750000000000002,0,0,0,0,0,0,0,0,1,0,0,0,7,8,0,False
557,80,53,0,118,26,0.000485,474.576096,49.908662666666665,12862.255288306309,0.0,9161.0,1214.8240740740741,3891621.9968278464,0.0,6253782.0,131558.4351851852,677134423362.7646,0.0,2381.0,50.20338983050848,86116.0603274921,0.0,4150.0,84.2457627118644,267110.5921430623,6,2,89,0,0,0,10,4,0,0,0,2,5,27,12,False
557,443,9,1,9,6,0.177901,61.792346,12.322365444444443,369.36273342909755,129.0,3385.0,1021.2222222222222,800626.1728395061,142.0,15185.0,4759.888888888889,16238678.320987651,8.0,17.0,10.444444444444445,8.246913580246915,7.0,14.0,9.88888888888889,4.54320987654321,0,0,5,0,0,0,4,0,0,0,0,0,0,4,0,False
558,22,2,0,7,4,0.430635,0.645579,0.48637975,0.008454323119687494,2192.0,2192.0,2192.0,0.0,2160.0,2160.0,2160.0,0.0,0.0,12.0,6.428571428571429,31.10204081632653,0.0,11.0,6.285714285714286,29.63265306122449,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,False
558,23,1,0,2,1,2481.536714,2481.776038,2481.656376,0.014318994244014864,19905.0,33710.0,26807.5,47644506.25,23005.0,35218.0,29111.5,37289342.25,303.0,377.0,340.0,1369.0,325.0,438.0,381.5,3192.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,False
558,80,41,1,86,27,0.000108,426.344909,19.90107967105263,4760.3988092903455,0.0,5932.0,698.75,1663176.7664473688,0.0,1837659.0,48111.22368421053,47622498290.884186,0.0,659.0,21.872093023255815,5689.134802595997,0.0,1285.0,33.73255813953488,20757.847079502437,6,0,66,1,0,0,4,1,0,0,0,1,7,20,13,False
558,443,20,1,38,9,0.236288,4951.128246,211.2290480263158,611616.1011218022,0.0,125332.0,5187.263157894737,393719668.66759,0.0,74437.0,6432.368421052632,171147465.28531852,6.0,112.0,14.81578947368421,284.8344875346261,0.0,214.0,17.894736842105264,1147.9889196675902,1,0,33,0,0,0,3,1,0,0,0,0,0,5,1,False
559,22,1,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,False
559,80,43,3,97,28,0.017819,357.282903,30.229817067415727,6087.169687679762,0.0,12942.0,1153.5280898876404,5042144.766064892,0.0,81243.0,12823.224719101123,367767860.533771,0.0,41.0,11.030927835051546,77.08151769582314,0.0,64.0,12.989690721649485,194.46381124455314,9,0,82,0,0,0,2,0,0,0,0,1,3,15,12,False
559,443,16,2,24,12,0.000228,5940.646973,318.3435870833333,1392202.4787531013,0.0,21901.0,2576.7083333333335,21388758.70659722,0.0,40596.0,7690.791666666667,108324803.33159724,1.0,308.0,30.041666666666668,3468.8732638888882,0.0,297.0,30.666666666666668,3290.3888888888887,1,0,21,0,0,0,2,0,0,0,0,0,0,3,1,False
560,22,1,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,False
560,80,40,4,87,20,0.005313,103.539454,7.45211208235294,303.1344834116588,0.0,6725.0,742.2235294117647,1341705.7970934263,0.0,1045930.0,33209.623529411765,13286470108.564154,0.0,546.0,21.137931034482758,3408.4407451446687,0.0,897.0,30.06896551724138,9334.96076099881,2,0,75,0,0,0,9,0,0,0,0,0,1,12,8,False
560,443,14,4,15,9,0.219065,131.20414,13.671151933333332,1002.4806723879376,0.0,2306.0,690.8666666666667,298236.7822222222,0.0,53597.0,10894.266666666666,236886899.5288889,3.0,42.0,12.466666666666667,104.38222222222223,3.0,39.0,12.6,126.63999999999994,0,1,7,0,0,0,3,3,0,0,0,0,1,7,4,False
561,22,3,0,8,7,0.241667,0.543814,0.41558266666666666,0.016258997424222228,104.0,2192.0,1496.0,968832.0,104.0,2160.0,1474.6666666666667,939363.5555555555,0.0,11.0,3.125,21.609375,0.0,11.0,3.0,21.75,0,2,0,0,0,0,0,0,0,0,0,0,6,6,0,False
561,80,47,2,99,25,0.000101,182.06885,28.73390006451612,1747.738766374786,0.0,25292.0,3877.978494623656,60851793.41889236,0.0,408980.0,32208.31182795699,3815132995.676957,0.0,120.0,22.1010101010101,767.6665646362617,0.0,283.0,28.696969696969695,2239.766758494032,5,0,69,0,0,1,22,0,0,0,0,0,2,30,9,False
561,443,18,0,20,12,0.00014,364.292533,47.536422200000004,6822.362745444562,0.0,21133.0,2549.0,22856070.299999997,1.0,27670.0,8511.85,60882340.62749999,1.0,54.0,14.65,114.1275,1.0,50.0,13.75,112.3875,0,0,14,0,0,0,5,0,0,0,0,0,1,6,0,False
562,22,1,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,False
562,80,48,6,111,26,0.005926,311.677281,39.8314315047619,5153.198764532225,0.0,16642.0,1268.4285714285713,4881381.178231292,0.0,91280.0,16184.84761904762,412105786.64344686,0.0,30.0,11.585585585585585,59.44988231474716,0.0,66.0,15.243243243243244,216.52641831020193,6,0,85,0,0,0,15,0,0,0,0,2,3,26,9,False
562,443,16,3,19,9,0.155584,229.876723,38.821524052631574,4108.536899552791,0.0,4238.0,1066.7894736842106,1093233.0083102493,0.0,40984.0,6105.263157894737,94121007.4570637,1.0,24.0,11.0,38.8421052631579,0.0,39.0,10.736842105263158,71.56232686980611,1,0,16,0,0,0,2,0,0,0,0,0,0,3,2,False
563,22,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,False
563,80,54,3,112,21,0.002487,363.595607,28.681197448598134,6666.803980444268,0.0,20195.0,1766.8317757009345,13133288.719364133,0.0,3403707.0,44624.47663551402,106901877082.56728,0.0,1516.0,24.678571428571427,20131.128826530618,0.0,2915.0,39.919642857142854,74738.71675701528,4,1,102,0,0,0,0,0,0,0,1,2,2,9,10,False
563,443,18,0,23,13,0.235616,363.315139,54.368964772727274,9863.615223711102,117.0,10536.0,1388.0,4464098.818181818,126.0,22321.0,5126.954545454545,41810548.86157025,1.0,24.0,11.652173913043478,27.531190926275993,0.0,27.0,10.695652173913043,34.12476370510397,1,0,18,0,0,0,4,0,0,0,0,0,0,5,0,False
564,22,4,1,6,6,1.4e-05,3.087397,1.5437055000000002,2.38298344717225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5833333333333333,0.0,2.0,0.3333333333333333,0.5555555555555556,2,0,0,0,0,0,0,0,0,1,0,0,3,6,2,False
564,80,32,2,68,24,0.017639,125.688013,9.005067015873015,660.947757479348,0.0,3237.0,417.74603174603175,531610.4751826657,0.0,408079.0,26251.190476190477,2892406052.9795914,0.0,230.0,15.735294117647058,759.8711072664362,0.0,298.0,21.235294117647058,1426.3564013840828,1,1,59,0,0,0,3,0,1,0,0,0,3,8,7,False
564,443,15,2,18,11,0.328217,215.938283,37.84397394444444,3303.3204249724768,0.0,2481.0,1043.7777777777778,520145.28395061725,0.0,40596.0,7350.444444444444,102277658.13580249,3.0,26.0,11.88888888888889,28.654320987654323,5.0,40.0,12.5,67.3611111111111,0,1,14,0,0,0,3,0,0,0,0,0,0,3,1,False
565,22,1,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,False
565,80,34,1,89,19,1.6e-05,115.721232,16.825098951807234,795.1507945414099,0.0,1748.0,371.09638554216866,168397.38830018873,0.0,258126.0,18458.530120481926,1242853805.6948755,0.0,127.0,11.685393258426966,240.4628203509657,0.0,189.0,15.55056179775281,634.2699154147206,2,0,52,0,0,0,27,0,0,0,0,1,7,37,13,False
565,443,11,1,14,11,0.068956,251.809731,27.77029792857143,4113.472757218556,124.0,2112.0,899.2142857142857,297673.3112244898,144.0,40596.0,8722.142857142857,125850906.12244895,7.0,26.0,13.071428571428571,32.9234693877551,6.0,41.0,13.714285714285714,87.20408163265307,0,0,12,0,0,0,2,0,0,0,0,0,0,2,0,False
566,22,2,0,5,5,6.73439,6.73439,6.73439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,2.56,0.0,3.0,0.6,1.44,0,0,0,0,0,0,1,0,0,0,0,0,4,5,1,False
566,80,39,7,88,18,1.4e-05,250.097585,22.7601013902439,2610.748400783628,0.0,12113.0,562.219512195122,2054662.7079119575,0.0,2646199.0,51530.634146341465,83689351818.32953,0.0,715.0,19.693181818181817,5632.849044421487,0.0,1816.0,37.19318181818182,36678.496771694205,0,0,62,4,0,2,13,0,3,0,0,0,4,26,19,False
566,443,12,2,16,8,1.4e-05,122.261643,20.73531475,1415.0864232908718,0.0,2275.0,711.0,409329.375,0.0,15185.0,5365.3125,37309223.96484375,1.0,17.0,8.8125,32.77734375000001,1.0,19.0,8.0625,35.18359375,0,0,9,3,0,0,3,0,0,0,0,0,1,7,4,False
567,22,1,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,False
567,80,48,3,93,26,0.004854,315.142032,36.704056186046515,4384.112004952783,0.0,10463.0,1273.3372093023256,5165205.22349919,0.0,211160.0,20767.825581395347,995227349.492834,0.0,107.0,14.397849462365592,211.83096311712336,0.0,159.0,18.677419354838708,537.7238987166145,1,0,66,0,0,0,17,0,0,2,0,1,6,27,8,False
567,443,12,0,15,8,0.203858,927.452236,90.05274460000001,54197.607523743754,0.0,2290.0,859.0,354768.13333333336,0.0,16691.0,6595.4,32645858.64,5.0,21.0,13.133333333333333,23.84888888888889,3.0,21.0,11.8,19.36,0,0,10,0,0,0,4,0,0,0,0,0,1,5,1,False
568,22,2,0,5,3,0.676435,5.302581,3.5094980000000002,4.107650335752667,0.0,1081.0,715.3333333333334,255893.5555555556,35.0,1531.0,1032.3333333333333,497336.8888888888,0.0,15.0,6.4,37.84,0.0,15.0,5.6,35.44,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,False
568,80,37,1,80,22,0.017808,228.069152,33.90802450666666,4347.062459441788,0.0,5645.0,623.6933333333334,1253185.1726222225,0.0,98213.0,18777.266666666666,560477032.7022222,0.0,42.0,12.55,83.12249999999997,0.0,72.0,17.0,281.2749999999999,2,0,68,0,0,0,6,0,0,1,0,0,3,12,7,False
568,443,17,1,22,10,0.024254,305.289484,47.09244195454546,6589.46222610135,0.0,4834.0,1036.3636363636363,1425987.5950413225,0.0,15361.0,3967.318181818182,27210796.489669427,1.0,22.0,10.727272727272727,26.65289256198347,1.0,25.0,9.818181818181818,26.60330578512397,0,1,18,0,0,0,3,0,0,0,0,0,0,3,1,False
569,22,2,0,17,3,1.817938,5.157613,3.3533681333333334,0.9707396278093153,1065.0,1081.0,1066.0666666666666,15.928888888888842,1531.0,1531.0,1531.0,0.0,0.0,15.0,11.470588235294118,18.366782006920417,0.0,14.0,10.176470588235293,14.96885813148789,0,0,15,0,0,0,0,0,0,0,0,0,2,2,0,False
569,80,43,3,101,26,0.017701,240.295087,32.89721456249999,4596.041203500876,0.0,9750.0,934.3541666666666,2650363.9995659734,0.0,526779.0,32255.59375,6599141276.324544,0.0,190.0,16.84158415841584,690.4105479854917,0.0,367.0,25.544554455445546,3161.436133712381,4,0,83,0,0,0,11,0,0,2,0,0,1,18,8,False
569,443,8,0,11,6,0.213907,115.447058,27.63975509090909,1727.297262096873,554.0,2481.0,994.0909090909091,289754.9917355372,514.0,40621.0,12518.727272727272,119548022.3801653,8.0,26.0,14.545454545454545,25.884297520661153,6.0,38.0,14.363636363636363,75.50413223140495,0,0,9,0,0,0,2,0,0,0,0,0,0,2,0,False
570,22,3,0,20,4,1.331025,6.459071,3.8007251249999996,2.156365946207235,1065.0,1081.0,1067.0,28.00000000000001,1531.0,1531.0,1531.0,0.0,0.0,16.0,10.8,27.16,0.0,13.0,9.2,21.659999999999997,2,0,16,0,0,0,0,0,0,0,0,0,2,4,0,False
570,80,43,1,78,27,0.014251,264.493055,18.623916753846157,2351.6226318984177,0.0,22822.0,696.1384615384616,7791224.119289941,0.0,1002471.0,35481.123076923075,15835137570.200241,0.0,468.0,17.833333333333332,2853.9594017094014,0.0,735.0,25.115384615384617,7173.127712031559,3,0,54,0,0,1,10,0,3,0,0,0,7,24,6,False
570,443,9,1,11,7,0.236369,61.790464,11.588876181818181,285.47183858142654,534.0,1558.0,823.1818181818181,69703.96694214876,0.0,40596.0,10819.181818181818,105168615.78512397,4.0,26.0,13.363636363636363,27.86776859504132,3.0,38.0,13.727272727272727,73.28925619834709,0,0,8,0,0,0,2,1,0,0,0,0,0,3,1,False
571,22,4,0,19,11,0.252314,13.996727,4.838431545454546,14.544436023967886,104.0,2192.0,1080.090909090909,199194.9917355372,104.0,2160.0,1458.4545454545455,215825.3388429752,0.0,16.0,7.368421052631579,46.02216066481994,0.0,13.0,6.2631578947368425,33.246537396121894,0,1,9,0,0,0,0,0,0,0,0,0,9,9,0,False
571,80,49,0,97,27,0.017593,208.142451,17.128709418604647,1338.372465049942,0.0,15089.0,1381.2674418604652,9469776.149405085,0.0,1116781.0,34784.48837209302,17484122733.691723,0.0,271.0,15.525773195876289,807.3008821341268,0.0,767.0,26.38144329896907,7347.0194494632815,4,0,69,0,0,0,16,0,3,0,0,0,5,28,11,False
571,443,14,3,15,11,0.000124,289.937924,52.1648352,5845.563102627609,0.0,4433.0,1028.3333333333333,1263336.088888889,0.0,19409.0,5487.733333333334,38347740.46222222,1.0,23.0,10.666666666666666,35.955555555555556,1.0,22.0,10.4,33.57333333333333,0,0,8,0,0,1,4,1,0,0,0,0,1,7,2,False
572,22,3,0,12,3,0.577868,10.007495,5.001084818181818,7.449967381201603,1065.0,2192.0,1168.909090909091,104692.44628099172,1531.0,2160.0,1588.1818181818182,32697.603305785124,0.0,17.0,12.666666666666666,18.22222222222222,0.0,14.0,11.0,12.500000000000002,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,False
572,80,66,18,177,25,0.005028,241.727137,25.35150519760479,2313.537498175039,0.0,14910.0,1307.4730538922156,5018813.854064329,0.0,4361740.0,39740.077844311374,113000519271.91621,0.0,1794.0,20.412429378531073,17954.43442178171,0.0,2922.0,30.06779661016949,47784.80896294168,6,0,96,0,0,0,67,1,0,0,0,1,6,81,12,False
572,443,10,1,12,8,0.663622,307.596661,39.034560416666665,6808.923461076464,0.0,5912.0,1169.5833333333333,2251454.576388889,0.0,21233.0,7330.583333333333,47974080.40972223,5.0,28.0,13.083333333333334,37.74305555555556,3.0,23.0,11.833333333333334,32.97222222222222,0,0,9,0,0,0,2,1,0,0,0,0,0,3,2,False
573,22,2,0,20,6,1.585471,5.589394,3.7334108,1.0859334389342934,1065.0,1081.0,1068.2,40.959999999999845,1531.0,1531.0,1531.0,0.0,0.0,17.0,10.25,36.087500000000006,0.0,14.0,9.1,28.389999999999997,0,0,15,0,0,0,0,0,0,0,0,0,5,5,0,False
573,80,52,1,114,26,0.002421,415.843692,49.59180360204082,6496.556518714003,0.0,8684.0,955.9591836734694,2610587.957517701,0.0,15429662.0,233981.48979591837,2419003432792.617,0.0,946.0,52.71052631578947,21058.924976915976,0.0,10611.0,146.09649122807016,988413.069636812,4,1,81,0,0,2,11,0,1,0,0,1,13,32,10,False
573,443,13,0,24,9,0.231288,273.352256,85.66225908333332,12146.37686233122,405.0,19168.0,1623.3333333333333,13658929.055555554,296.0,17671.0,4742.208333333333,29428488.91493055,7.0,41.0,13.708333333333334,46.873263888888886,6.0,43.0,12.708333333333334,52.03993055555556,0,0,17,0,0,0,7,0,0,0,0,0,0,7,0,False
574,22,2,0,27,12,2.694471,5.135404,3.5026909375000006,0.4206251658234337,1065.0,1081.0,1066.0,15.00000000000007,1531.0,1531.0,1531.0,0.0,0.0,15.0,8.11111111111111,45.95061728395062,0.0,14.0,6.962962962962963,33.813443072702334,0,0,16,0,0,0,0,0,0,0,0,0,11,11,0,False
574,80,44,5,95,29,0.017971,266.404244,13.816666350000002,1357.1778242284565,0.0,10013.0,708.975,2540773.624375,0.0,358581.0,24681.5625,2929409391.6710935,0.0,168.0,13.48421052631579,474.50238227146804,0.0,299.0,18.989473684210527,1538.9577839335175,5,1,55,0,0,6,16,0,2,0,0,0,10,39,11,False
574,443,8,0,11,6,0.225428,322.781917,51.71698545454546,8292.702462903702,553.0,4334.0,1257.4545454545455,1041443.7024793387,507.0,40596.0,11011.636363636364,165927356.23140493,8.0,27.0,15.363636363636363,47.68595041322314,5.0,38.0,14.909090909090908,90.26446280991736,0,0,9,0,0,0,2,0,0,0,0,0,0,2,0,False
575,22,2,0,28,11,1.108905,5.774731,3.1250024444444446,1.568771379445803,1065.0,1081.0,1066.7777777777778,25.283950617284006,1531.0,1531.0,1531.0,0.0,0.0,15.0,8.25,38.6875,0.0,12.0,7.178571428571429,28.78954081632653,0,0,18,0,0,0,0,0,0,0,0,0,10,10,0,False
575,80,73,5,144,27,1.5e-05,4219.81553,59.53972689629629,131601.192130204,0.0,122656.0,1887.0814814814814,111394717.97113857,0.0,1545016.0,31407.94814814815,20759678076.41953,0.0,677.0,19.46527777777778,4121.45712770062,0.0,1123.0,26.73611111111111,10525.444251543213,7,0,94,0,0,1,37,0,0,0,0,0,5,50,18,False
575,443,9,2,10,6,0.223077,339.35471,43.666035,10041.618355489716,72.0,950.0,559.4,106865.04000000001,0.0,40596.0,9967.4,134845931.04,3.0,26.0,12.5,36.85,4.0,40.0,14.6,95.64,0,0,8,0,0,0,2,0,0,0,0,0,0,2,1,False
576,22,3,0,10,9,0.000229,142.138314,48.28752500000001,4405.221815091729,0.0,1065.0,551.3333333333334,189746.88888888888,1.0,1531.0,783.6666666666666,390774.22222222225,0.0,13.0,2.0,16.6,0.0,13.0,2.7,26.61,0,0,1,0,0,1,0,0,0,0,0,0,8,9,0,False
576,80,54,0,101,22,0.000876,270.052455,33.52147176842106,3570.22915726713,0.0,8674.0,983.1157894736842,2608344.186592798,0.0,129769.0,16369.663157894736,845754079.4654849,0.0,98.0,12.811881188118813,224.27154200568572,0.0,100.0,15.158415841584159,417.71747867856084,2,0,89,0,0,0,5,0,1,0,0,0,4,12,10,False
